ID	text	label
200033	Ankle strap is terrible. The barbell pad is fine but the ankle strap is terrible. It does not hold well at all. I guess I’ll havw to return everything. 	0
200100	Let the picture tell you how go this is. Two nights in the water tide to our dock in the lake..... I’d say something liked this. 	0
200249	The grip bits are the hand portion of the glove .... The grip bits are the hand portion of the glove we're falling off left and right. I'm not exactly sure why but it was probably after about 10 hours of use is when I really noticed it and began to slide my hands easier. 	0
200274	Never received the product. Never received the product 	0
200319	Cheaply made!!!!. Broke in less than a week... Could not even return it... 	0
200351	Did Not Hold UP. The aluminum on the back rest on this chair bent the second time I sat in it. It was useless after that. It is not a heavy duty chair. I would not buy this chair. 	0
200380	Did not work as a band replacement for my Fitbit .... Did not work as a band replacement for my Fitbit Surge...the top band did not slide on the entire way. 	0
200383	Signal mirror review. Very small almost too small but quality 	0
200447	3 separate defects. This product is really loud! This broke on day 2. The base came apart and no way to snap it back together. The part where the cable plugs in came apart from its housing. I used blue tape. Next day, one of the two small wires from the cable housing (inside product) came loose. Have since bought another one and it’s super quiet and no issues. 	0
200452	Bad. This was to replace my broken band. One side of this one doesn't fit exactly right, so it has a gap in it. 	0
200504	Same description, different sizes. I ordered two of these with the exact same descriptions and logos. One was twice the size of the other. Not okay for my purposes. 	0
200517	Band stays dirty and can't be cleaned. I wear my fitbit every day. Normal wear, desk job, run, nothing out of the ordinary. The band is extremely dirty and can't be cleaned. I tried cleaning it with everything and it's really dirty looking after only a month of wearing it. 	0
200523	Does not blow hard enough.. Didn't move much dust in the keyboard or even just on the desk. 	0
200562	Poor quality. Zipper ripped off within the first week. 	0
200620	Frail!!!. Ripped in the wind, lasted one windy day only 	0
200634	Crotch blew out first kneel. So during 2nd Rifle season, up in the Colorado mountains, on Day 6 of the hunt.. mother nature decided to gift us with ~8 inches of snow. Finally, I had the opportunity to try out my Frogg Togg's and pull them out of my ruck. For the first couple hours, standing up right and walking through the snow looking for elk tracks, they worked great. They kept my legs dry and provided an extra layer of insulation. Despite it being around 13 degrees, my legs and torso were fine and I actually overhearing if anything after about an hour of walking in the snow. Then, we get back to the camp site.... We decided to throw on the snow chains to the truck in case we got can animal and needed mobility to move it. I took my first knee in my brand new, first time ever worn Frogg Togg bottoms... and the crotch blew out. Talk about disappointment. Maybe I received a defective product? Manufacturer/Amazon seller, please let me know if this is true. Or, is taking a knee while wearing these just out if the question? I was wearing 1 layer of thin poly pro's, one pair of super thin athletic pants (ADIDAS), a pair of Carhart hunting pants bottoms, and then XXL Frogg Togg bottoms when this happened. I felt like I was swimming in my clothing and was not expecting the crotch to pop. I mean, I could understand if I was wearing a Large, maybe even a XL, but come on..it was a 2XL. Am I supposed to be rocking 3 or 4X in order to be able to perform a simple function such as taking a knee? In closing.. thankfully the top I have is in good shape and no issues so far. Buyers beware. At least for the pants... which is what you need most! if I wanted to only protect my top, I would have went with my poncho. 	0
200644	Two right wrist wraps. The product is good however the company sent me two right wrist wraps. Which makes it very difficult to put on. My friend had ordered this product and didn't have any problems. I am unhappy with this. 	0
200678	Broke after a couple of weeks. I ordered two of these, they look solid and I was hopeful they would hold up. Both broke within just a couple of weeks use. Disappointing and a waste of time and money. 	0
200686	Worst experience ever on amazon I bought a table. Worst experience ever on amazon I bought a table, balls and an extra set of players , but days later they said they don’t ship to California ...... but just the table won’t be shipped, you’ll be stuck with the rest, and you will be charged when trying to return Costumer service is rude and very poor 	0
200691	Poor quality. This was my second one in about 6 months, the first one broke (the plastic that allows the clock face to snap in, split apart). I re-ordered in hopes it was a fluke but the second one broke in the same way after only 3 weeks. 	0
200700	Cheap!. This is terrible. Keeps falling apart. You can get better from the dollar store. 	0
200733	Don’t like it!!!. I thought I will use for water so that i don’t have to use too many plastic bottles but it failed. It leaks all the time no matter how we set up. Don’t buy!! Not worth with price u pay. 	0
200770	Not leather. Description: "leather cover", not leather. What a waste. Why publish an in accurate product description? 	0
200795	Probably invest somewhere else. Bought for airsoft doesnt work even with have the loaded amount in their.. spring action is weak for 20$ 	0
200796	... have used the black precut tape & it works fantastic. This red tape isn't very good & will .... I have used the black precut tape & it works fantastic. This red tape isn't very good & will not stick to my fingers while bowling. 	0
240002	Leaks. Leaks around the lid. If you care about leaks do not buy. 	0
240037	Lacking in features. I would put a sippie spout on the top lid. Its akward to have to have to undo the big top, drink then put it back. The tub also sweats a lot from condensation. Include a bottom with a sweat edge that will catch condensation in future models. 	0
240077	Two Stars. Broke within the first week, 	0
240088	Not good for walking and holding the handles at the same time. The motor cover projects too far over the treadmill itself and if you are walking and holding on to the handles it is too easy to trip over it. We had to return it to Amazon which has been an ordeal unto itself unfortunately. 	0
240140	Nice bag but..... Starting to fall apart after a couple months 	0
240211	I guess the stainless steel is poor quality.. It says that it is stainless steel, I used it on my boat just once, and went to use it again 3 days later, and it was already full of rust, I guess the stainless steel is poor quality.. 	0
240234	Not waterproof.. Like the look. Can not figure out music function. Instructions are vague at best. 	0
240313	Not what I expected.. It's lightweight, but a little larger in diameter than I expected. Doesn't work well in my water bottle holder on my bike, which is why I bought it. Return shipping was half the cost of the bottle, so it wasn't worth returning. There are better options available. Keep looking. 	0
240333	Yuck. Keep our return?. Im still unsure. This package came in a bc destroyed box and the socks look le they've been worn. There's even some hairs on them. Ummm.... 	0
240346	It's better the pillow was round. Not flat. Only dislike is the part you put your neck on it. That bother the neck 	0
240373	Missing piece. I would give a higher rating, but when a product shows up with missing pieces(missing hand pad) it kinda puts a damper on everything else that went right. Shipping was quick, they fit & were good quality... but like I said, missing pieces. 	0
240381	Cheap plastic. I caught a mouse, but it was really late at night so I was going to wait until morning to release it. However when I woke up in the morning, I found that the mouse had chewed it's way out. 	0
240410	Two Stars. Like the gloves, comfortable, but I had to return due to a hole in a finger. 	0
240411	it was great for about 3 days until the mag stop wore .... it was great for about 3 days until the mag stop wore down and now doesnt stay back when the clip is finished so you end up wasting a ton of air especially in full auto when this happens. Accuracy sucks even in single action. The sights are also off but I couldn't get a grouping for my life. My daisy powerline pistol is 30x more accurate but doesnt feel as real as this. Its a real shame Umarex doesnt recall these or answer you other than saying theres nothing we can do. 	0
240439	You get what you pay for. It worked for about a day then broke. 	0
240461	Too big for the Fitbit Blaze Frame. I really love the color and how light and stretchy the band is, however, this frame is too big and will not fit the Blaze. Comparing it to my other frames, it looks like its the same size, but my Blaze just falls right thru it, and there is no way it would ever clip to the frame.. Waste of time and money..... 	0
240474	wow. I was disappointed about the size of these. I thought they were bigger than they are. 	0
240498	I bought this for my grandson for Christmas and after .... I bought this for my grandson for Christmas and after riding it a few times the lock bar broke and he was so upset. Too late to return since I bought it in August for Christmas. 	0
240534	Projectile launcher almost took me out (broke on first use). So apparently the handles that attach to the resistance band are held in place by a little rubber ball inside the tube. Unfortunately, the ends of the tube are open. Why aren't they sealed shut? I tried doing one squat, as directed by the provided instruction manual, and the handle broke off and the little rubber ball shot into the floor and almost hit my foot. I'm 6'2" which isn't too freakishly tall imo and squats are in the guide book! This is a dangerous design flaw. 0/10 recommend! It might still work for the other exercises that don't stretch the band as far, such as half rep bicep curls, but I wouldn't risk it unless you like getting shot in the face ;) I'm sending this piece of garbage back asap and getting one of those cheap ones without the handles or the hidden bullets. 	0
240536	I purchased these as a gift and upset that two .... I purchased these as a gift and upset that two of the lights are not working. I know they were inexpensive but I still expect them to arrive functioning. The other two that work are very bright and fit perfectly on my bike. 	0
240537	Time will tell. Nothing fancy. Bought product due to price. Haven't caught anything yet. 	0
240563	Glitchy. As far as accuracy, I’m not sure if this is or not but it quit working twice today and changed my body height and weight by itself and I started a timer for my workout and it didn’t even log it! Sending it back. 	0
240581	Wrong color. They were orange not red. 	0
240582	Not 2 pack. This says it is a 2 pack but I only got 1. Not clear if this was a mistake? 	0
240647	Weak light. The battery life was ok. The adjustable function is great but the brightness sucked. I used two on a table for 8 outside and could still barely see 	0
320007	interesting but not what I was looking for. I received a slightly tilted item. I thought this is how it was designed. It was better to hold like that as well, but later I saw that the main shaft is bent/damaged, and that's why there was the tilt. Also the material of the umbrella is not the best one. It should be water repellent or resistant, but it seemed like it was getting wet. 	1
320013	Four Stars. It is good for the price, but not the best quality. you get what you pay for 	1
320022	Very nice for the price. Very nice for the price. I have been fishing with them and they swim alright. A few don't swim well but overall they work. Still haven't caught a fish with them. 	1
320024	Good deal. So far so good. Very reasonable price and I’m happy to have a band with a buckle rather than the original stupid clasp thing that wore out quickly and kept detaching. I’m a big guy and would’ve preferred a slightly longer band but it seems to be staying on.... otherwise would give 5 stars. 	1
320038	So I read all the reviews so far so good. It is loud and the chain but I .... So I read all the reviews so far so good. It is loud and the chain but I prefer the noise over a cord that stretches out over time. I would at this point recommend it to others. I just need to check with my neighbor underneath me does he hear it I don't think so but my entire neighborhood is super quiet. Outside of that its great of course I wish there was more resistance but i'm going to buy wrist weights so boom arms good and I'm going to buy the plastic workout suit so I can really really sweat. But as a person who is Obese and has osteoarthritis in both knees this is a must have. 	1
320047	COLOR IS OFF but it's potent. Holy crap this will go SUCH a long way. BE AWARE: this black is a blue-base (maybe even slightly green) and didn't end up matching the true black leather that I had. 	1
320061	Great bag. Great bag works well plenty of storage 	1
320099	Love the chair!. 250lbs of human in the chair has ripped the inside seam (where the seat and side wall come together). On both chairs. Otherwise, these are completely awesome chairs! I have repaired the rips, and just ask heavier folks to bring their own chairs, or use chairs that are already provided at the campsite (like where we are staying currently). 	1
320124	Works. Size is a little off I should of got a small if your 30-32 get a small 	1
320132	Just what I was after. This was basically exactly what I wanted. They are high quality and function how I would expect. Nice mix of classic look and features. The little tag to show what club the sock is intended for is perfect. 	1
320141	Love the hat but they do not leave much room .... Love the hat but they do not leave much room for adjustment if you have a larger head! Will have to replace the velcro on the back to make it fit better. 	1
320143	Works for my bait;. Made a live well for sardines and anchovies for pier / shore fishing. Ice chest + this kit + 12v marine battery kept my bait alive until i ran out. Remember to throw a 5 gallon bucket of ocean water in every half hour or so and you'll be fine. Slits in the PVC (water outlet) were a little narrow and had a tendency to clog with fish scales if i didn't clear them, so i opened up the holes a bit. Over all, not a bad buy; the other components were much more expensive, but this seems to hold up as long as you flush the pump when you get home. 	1
320162	Pedometer accurate and heart rate pretty close. Battery about 2 days. Does as described. Pedometer accurate and heart rate pretty close. Battery about 2 days. 2 weeks in and still doing okay. The phone app could use some improvements. 	1
320194	Hand muscle therapy. This hand exerciser is just what I needed since slightly injuring the muscles in my hand . Just by squeezing the metal coil I can feel it helping to flex that muscle. It's like instant therapy. 	1
320198	Love it, and it's so beautiful. Love it, and it's so beautiful. But didn't give 5 stars because the seem could be neater. I'm hoping that it will hold up to repeated usage. 	1
320212	Strong light with good build.. I haven't been able to use it tracking a critter yet. I have tested it in various "simulations" to ensure it will help me. I got it because I'm red/green color blind so I sometimes struggle picking up blood on it's own which is frustrating. I do feel this will help me greatly after testing it out. The strength of the light and overall build quality is excellent. I now keep it in my hunting pack at all times to help when the moment comes. 	1
320226	Great value!. Very comfortable and sturdy. Great amount of compression! 	1
320264	So, so. It does the job, but not as sturdy as we had hoped. We thought that we were getting a higher grade of metal, but it is what we ordered. 	1
320287	Did not come in Color Pictured.. I suppose product color is irrelevant due to what the intended use of this product is, but I'm still a little salty. 4 stars. 	1
