ID	text	label
400003	A éviter!. Cet engin ne sert à rien les sons sont pourris les songs sont simplistes vous n'apprendrez jamais à jouer de la batterie avec une bouze pareille. En fait c'est juste un jouet destiné aux enfants et rien d'autre. Si vous voulez vraiment quelque chose de bien et d'utile passez votre chemin et gardez votre fric moi j'ai voulu essayer et j'ai été très mais alors très déçu. Résultat direction poubelle. 	0
400443	Pas fiable.. La soudure du jack droit a laché après seulement 3 semaines. Autant acheter un cable chinois à ce moment la. 	0
400616	Ce n'est que mon simple avis. Arrivé dans les tzmps, dans sa.petite boîte avec un chiffon pour l'entretient. Mais de chine ! Je suis peut être casse pied mais mettre mes lèvres sur quelque chose qui vient de chine avec tout les produits chimiques utilisés là bas cela m'est impossible ! Surtout que je l'ai acheté pour mes jumelles de 3 ans ! Donc illico retour a l'envoyeur Après niveau qualité je ne peux pas vous aider je n'ai pas souffle dedans impossible pour.moi. 	0
400700	Produit très médiocre. Notice fausse, produit médiocre, pied instable et bancal. Finalement produits inutilisable pour un usage normal. Je vais devoir racheter un pied! 	0
400789	lamentable. Article reçu non conforme à la commande et en mauvais état donc irrécupérable pour un autre instrument. Aucune réponse à mes 2 mails envoyés pour signaler le problème. Fournisseur à éviter absolument. 	0
400801	Bouchons d'oreille merdiques. Niveau du bruit il est plutôt bien jusqu'à un moment le bouchon d'oreille ne sortait plus de l'oreille il est resté coincer pendant plus dune demi-heure s'est inconscient de fabriquer des bouchons comme ça 	0
400843	Déçu. Ne marche pas du tous déçu du produit, et je sais le faire marcher. 	0
400845	Pas encore reçu. Article commandé le 6 novembre, toujours pas reçu. J'attends toujours. C'est bien embêtant car j'en ai besoin pour des ateliers. 	0
401136	Mauvais transport. Colis distribuer ailleurs j'attends qu'il arrive la faute au transporteur qui dit que le problème est résolu pas la faute du vendeur 	0
401271	a déconseiller au débutant. lamentable cette habitude des fabriquants de plus en plus courante de livré des produits dépourvu de toutes instructions 	0
401600	Ne Marche pas !. Bonjour, J'ai reçus le micro et quand je l'ai essayer il ne marchait pas. Je le déconseille 	0
401667	Les 3/4 des touchent ne marche pas. Les 3/4 des touchent ne marche pas... 85 euro dans le vent. 	0
401892	Fragile. Il ne tient pas bien avec le poids du micro, je suis déçue du produit 	0
402233	Jamais reçu. Perdu.. Les deux écouvillons ne sont jamais arrivés. Problèmes de logistique au niveau de la douane, semble-t-il. Dommage. Remboursement effectué. 	0
402312	Arnaque. Le cable n'est absolument pas un cable femelle, le service DOMYBEST vous envois juste un simple chargeur de One Plus 5, qui en PLUS! N'est pas Dash Charge. 	0
402453	Format incorrecte. Ce n'est pas le bon format dommage . Je n'en ai aucune utilité. 	0
402533	Tissu acoustique. Tissu fragile et très faible épaisseur 	0
402850	Décrochage. Décrochage du son par moment. impossibilité de reprogrammer le canal en cas d'utilisation de deux micros pour qu'ils soient sur des fréquences différentes. 	0
402864	Retard de livraison . Une étoile de trop!. Livraison prévue entre le le 21 et le 29 décembre. Aujourd’hui 31 toujours pas de livraison donc impossible d’evaluer Le produit. demain c’est férié. 	0
402952	manque de sensibilité produit inutilisable. Bon aspect exterieur, utilisation catastrophique Le manque de sensibilté du produit le rend inutilisable. A eviter 	0
402962	Du bas de gamme qui ne fonctionne pas. A peine sortie du carton aucun des micros ne fonctionnent... une qualité lamentable 	0
403230	nul. reçu rapidement... mais ne fonctionne pas....je me retrouve avec tout un bazar de connexion qui ne fonctionne pas . c'est un comble .... (poubelle donc) car je ne me vois pas renvoyer cela en chine..... on ne m'y reprendra plus....... 	0
403278	pas terrible. Il manque des fonctions, ce matériel n'à pas été vérifié.Je ne le renvoie pas car les retours sont pénibles.Le point colis relai ne s'occupe pas de ça.Il faut réclamer par téléphone, c'est toujours des démarches fastidieuses...Si mon commentaire passe car, j'achète partout et pas de problème mais, sur amazone il semble impossible de laisser une évaluation 	0
403565	Produit qui ne marche pas autant sur pc, portable ou même console. Produit qui ne marche pas complètement déçu Je ne recommande pas du tout c'est le pire achat que j'ai fait 	0
403641	Corde de mi aigüe bien plus que fragile. Corde de mi aigüe qui a claquée dès l accordage Parfait pour sol et si. Les cordes de mi la ré confirtable car diamètre plus gros. Ma solution c est jeu de cordes nylon pour mi la ré sol si et corde metal pour mi aigüe. C est ma solution perso pour un bon confort de jeu sur ma takamine electro-acoustique 	0
440507	Pas très efficace. Acheté avec un nouvel archet, jamais réussi à appliquer suffisamment de colophane pour pouvoir jouer, la colophane glisse sur l'archet sans adhérer.. J'ai dû reprendre l'ancienne 	0
440685	trepied. Le produite n'est pas pratique et s'est cassé dés la première utilisation, si je pouvais je demanderais un remboursement. Mieux l'utiliser avec des appareils très légers. Il est également très petit. 	0
440756	Article Amateur et non pros. Pas pour les pros sifflement en abondance poir micro. Vaut mieux mettre le prix les amis artistes .vous le savez 	0
441360	Bon pour depanner uniquement.. La qualité de fabrication est acceptable à ce niveau de prix, par contre la qualité du son est très aléatoire, suivant les cas de figure, il est sujet à des interférences rendant impossible la compréhension de la voix, et des fois la qualité est juste passable. Je ne sais pas si l'investissement vaut le coût sincèrement, en l’utilisant pour enregistrer la voix, il peut suffire pour une qualité amateur. mais pour discuter en direct sur Discord par exemple, laissez tomber. 	0
441519	m'a servi moins d'un an. Je ne suis pas satisfait de l'achat, le microphone a cessé d'enregistrer du son après 11 mois. 	0
441862	Commande/câble très Fragile. Bon son mais Très fragile. Faux contact au niveau de la commande au bout de 6 semaines. Je vais voir si la garantie fonctionne. 	0
442004	Totalement inefficace sur les limaces. Ce produit ne marche absolument pas contre les limaces, je ne sais pas qui a répandu cette idée, mais cela ne marche pas du tout ! Regardez sur youtube vous verrez par vous même... 	0
442057	Nul à éviter. Super je l’ai acheter mercredi. Il y a 1 câble sur les 3 qui ne marche plus de la daub.... 	0
442150	Déçu. Ce produit ne correspond pas à mes attentes. j'espérais une pédale de distorsion. Pour moi, malgré tous les essais de réglage, je n'ai pas eu d'effets de distorsion. De la puissance, oui. Mais pas de distorsion 	0
442169	Difficile à utiliser. Je n'ai toujours pas réussi à accorder ma guitare, pas de repère pour savoir si la tonalité est bonne ou non. 	0
442324	déçu. Eclairage trop faible suffit à peine pour une boum dans une petite chambre ! 	0
442360	Ne dure que quelques mois.. Son magnifique et casque tres confortable, mais le court segment de cable irremplacable relié directement au casque est apparament extremement fragile. Meme avec un minimum absolu de movement, il ne tiens que quelques mois. Vraiment dommage. 	0
442421	Produit fonctionnel mais ne correspond pas à la description. Le capo reçu marche bien et semble de bonne facture mais il ne correspond pas du tout à la photo et description. Il est en metal avec plastique noir et non en bois, or j'avais pris ce modèle pour son style en bois. 	0
442853	L'adhésif n'est pas conducteur contrairement à ce qui est écrit dans le descriptif. Grosse déception: la face adhésive n'est pas conductrice contrairement à ce qui était promis dans le descriptif du produit? Du coup cet achat ne me sert à rien car j'avais besoin de la conductivité côté adhésif aussi. Pour le reste produit correct mais une telle description mensongère est inadmissible. 	0
442885	médiocre. Le violon (taille demi) est arrivé très rapidement et je l'ai renvoyé aussi rapidement. La baguette de l'archet était complètement déformée, en arc. Les espaces sur le sillet mal calculés, la mentonnière rudimentaire, les chevilles qui grincent, le son pas beau. Je ne conseille pas cet achat. J'ai acheté il y a quelques années la même marque de violon en taille 1/10 et j'étais pourtant très contente. 	0
442994	Moyen. Bon produit mais colle très malle mais très bonne lumière arriver avec un peut de retard merci à vous merci 	0
443390	déçu. Produit tombé en panne après un mois et demi d'utilisation, on me propose un remplacement à neuf mais les frais de port sont à ma charge. 	0
443419	Son voix à améliorer. Le son de la voix n’est pas terrible du tout !! Déçue !! Très aigu et pas de règlage pour ça.. En plus la voix est décalé entre le chant et le son sur l’ampli ☹️ Sinon le son musique ça va. 	0
443488	housse mal adaptée. la tablette ne rentre pas parfaitement dans la housse ,un des côtés,le droit, déborde et la tablette risque de tomber....du coup les touches sont difficilement accessibles.... 	0
443765	Son plat !. Un son plat sans intérêt, je ne suis pas allé au delà de quelques minutes d'écoute ! 	0
443812	peu mieux faire. testé sur mon Iphone , l'équilibre tonal est bon. A mon gout, manque de dynamique , d'articulation. Manque de vie. 	0
443845	Bof. Pour une utilisation Serato , aucune différence notable avec un cable classique. Toujours autant de ralentissement à certain moments. Ne justifie pas ce prix ! 	0
443900	Son imprécis et brouillon !. Bel objet... Mais ça s'arrête là... Intérieur de la housse trouvée déchirée à la réception. Et le son est grotesque. On joue une note toutes les autres résonnent.. Cacophonie assurée.! Amateurs de sons purs et précis passez votre chemin ! 	0
444118	Produit plus adapté a une guitare sèche (légère). Le concept est plutôt bien, idéal pour guitare legère Personnellement j'ai une basse avec corps acajou et j'ai un peu peur que ça casse par le poid. PS: Ne pas fixer avec les vis fournis acheter des vrai vis 	0
444184	Manque télécommande. Effets de lumière jolies, permet de couvrir une grande pièce. Article reçu sans la télécommande, impossible de changer les modes de lumières. 	0
520009	plutôt bien. Produit qui a l'aire de bonne fabrication, je l'utilise avec le At2020 il avait un peu de mal a rentrer dans le support vu la largeur mais c'est passé quand même 	1
520063	Livraison très rapide. Mais je n'ai pas eu le temps d'essayer la sono. Livraison très rapide 	1
520070	Impossible de trouver le logement des piles sans mode d'emploi. Il n'y a pas de mode d'emploi ou même simplement un croquis. Où peut-on changer les piles SVP. Je ne trouve pas. 	1
520504	Fonctionne très bien, attention au Bluetooth !. Fonctionne très bien. Je ne mets que 4 étoiles car la qualité de son du haut-parleur intégré est très mauvaise. Mais comme je le connecte à des enceintes de meilleure qualité, pas de problème pour moi. Attention, un point a noter : le Bluetooth ne sert qu’à jouer de la musique d’un appareil (smartphone...) sur les hauts-parleurs intégrés. Intérêt très limité vu la piètre qualité sonore. En revanche, le Bluetooth ne peut pas être utilisé pour envoyer le son du lecteur CD vers une enceinte Bluetooth... dommage ! 	1
520646	Bon design. J'ai bien aimé le design rétro du petit dessin. A ce prix la qualité n'est pas folle, c'est légèrement rembourré (suffisant pour l'usage que j'en fais) et les finitions ne sont pas terribles (à force d'être plié j'imagine que les coutures ont pris une certaine forme). Mais ça tient la route et ça protège, alors que demander de plus ! Détail important : je l'ai acheté pour le modèle le plus petit qu'il existe de ukulele à ma connaissance (les soprano). Cependant je trouve qu'il reste un peu de marge dans la housse, il se pourrait que ça corresponde à la taille au dessus (concert ?). Ca pose pas de problème à mon utilisation... 	1
520748	Satisfait. Je suis satisfait, mes enfants adorent et moi aussi, fonctionne bien et est parfait pour les débutants. 	1
520929	Très pratique. Cet accordeur a beaucoup de qualités: il est précis, il sait se faire oublier, il peut rester en place sur l'instrument quand on range celui-ci dans son coffret. J'ai rencontré quand même un souci: aucune indication de polarité n'est indiquée pour la mise en place de la pile lithium quand il faudra changer celle-ci. 	1
521046	Bon produit pas cher. Facile à plier/déplier, léger. Ne convient pas trop aux personnes de grande taille ni aux partitions épaisses (le pied a tendance à s'incliner quand il est au maximum) Bon produit dans l'ensemble et accessoires sympa pour un prix très raisonnable. 	1
