ID	text	label
400025	Lamentable. J’ai voulu offrir cette ceinture à mon mari pour noël cette elle est jolie mais nulle! Boucle de qualité médiocre cassée seulement après une semaine! Vraiment déçue! 	0
400027	Produit venant de Chine. A propos d''un autre achat fait sur Amazon le 02 octobre 2017, je n'ai jamais reçu le sweat commandé. J'ai perdu 27,99 euros. Malgré mes réclamations , je n'ai jamais eu de réponse à ce sujet. Là aussi le produit devait arriver de Chine!!!! Conclusion: méfiance en achetant par Internet 	0
400047	grosse déception. Ce pull est mal coupé et la matière n'a rien à voir avec la photo 	0
400048	Cher mais pas de qualité .. Bien qu'ayant pris les mesures pour l'adapter sur les lunettes je ne suis pas du tout satisfaite de ce produit . le plastique semble pain à la main , elle sert trop sur les côtés , et a fini par se fendiller au milieu avec la chaleur de la voiture . Le vendeur n'a rien voulu savoir je ne recommande pas du tout ce produit . 	0
400260	Le produit livré ne correspond pas à la photo. L'assortiment de couleurs correspond mais le modèle livré est moins large, il manque la partie élastique. Même modèle en doubles exemplaires dans chaque couleur. 	0
400303	transparent. Le tissu est transparent, même avec un soutien gorge couleur chair on voit à travers. Je ne conseille pas cet article en blanc mais peut-être dans une autre couleur. Par ailleurs, le tissu est en polyester alors qu'il aurait dû être en flanelle. J'ai contacté le vendeur pour un échange ou un remboursement, j'attends la réponse. C'est dommage la coupe est jolie... 	0
400361	Jamais recu. Produit commander il y a plus d’un mois jamais reçu impossible de joindre le service de la personne qui s’occupe de la vente. Une vrai honte. 	0
400365	Bas défectueux. Les bas sont arrivés déchirés. Je suis très déçue par cet article et ne commanderai plus jamais! Donc je ne le recommande pas. 	0
400411	Je ne recommande pas. Qualité à revoir apres deux jours ça se découd tant tout les sens.... déçue de chez déçue. Aucune recommandation vraiment... 	0
400428	Ne pas acheter. De très mauvaise qualité 	0
400431	Déconseille. Toujours pas reçu mon colis!!!!! Je suis très mécontente Aucunes nouvelles je veux être remboursé et déconseille fortement ce vendeur 	0
400593	Décevant. Ce sac n est pas en cuir .décevant .fait vraiment plastique .impossible a utiliser .il fait trop chip ....trés déçu 	0
400653	Jamais reçu. Jamais reçu mais remboursement rapide 	0
400682	Pas dutout le reflet de la photo. C’est pas un manteau. C’est comme un Sweat capuche long. Qualité médiocre. Finition pas terrible. Je l’ai déjà revendu. Déçue 	0
400890	Pas top. Elles s sont déjà décollées au bout de deux semaines 	0
400895	Fff. Emballe défectueux, pas de rotation pour remonter le rouge à lèvres 	0
400927	Pas reçu ?. Produit non reçu date de réception avant le 14/04 	0
400959	Toujours pas livré. Je n ai toujours reçu ... 	0
400965	TOUJOURS PAS RECU !!!!!!!. après 2 mois toujours pas recu heureusement que ce n est pas un achat a 2000 euros mais debite decu 	0
400974	Maillot de bain trop court et pas à l aise dedans. Merci de faire le necessaire. Déçue egalement. Trop court et serree. Geste commercial à esperer. Trop d articles ne convenant pas. J hésite à recommander 	0
401042	Pas top. Le rendu n'est vraiment pas terrible, la matière non plus, bref heureusement que ce n'était pas trop cher car je ne la porterai sûrement jamais, dommage. 	0
401051	Déçue. Pas conforme à l'image 	0
401059	Déception. Je ne peux rien noter je ne les ai jamais reçu 	0
401188	Déçu. Pas du tout ce a quoi je m'attendais. Le tissus est très bof et la fourrure pas jolie du tout. J'ai retourné l'article. 	0
401381	Impossible de joindre AMAZON colis non reçu. Le produit est indiqué livrer mais rien reçu !!! Merci de me dire ou cela en est ? 	0
440000	Ce n'est pas une sortie de bain. Acheter comme serviette pour bébé. C'est en réalité : un plaide. Attention contrairement à la description c'est 100 % polyester il n'y a pas de coton. Mimi mais les finitions ne sont pas top. Déçu! 	0
440017	Produit renvoyé. Ce produit taille trop grand; de plus, une fois reçue nous avons également été déçus de la robe, bien moins belle que sur la photo (ce qui justifie son faible prix). En ce qui concerne le service Amazon, rien à dire, nous avons pu renvoyer la robe sans soucis et avons été remboursés rapidement. 	0
440053	Qualité moyenne. Enfilé pour la 1ère fois et le tissu s'est déjà desolidarisé de l'élastique de la taille sur 10 bons centimètres... 	0
440061	Pas solide. Première utilisation le verre saute je l'ai positionne sur mon nez et voilà ce qui se passe franchement c'est que de la camelote je suis vraiment déçu pour 22 € faut pas pousser... 	0
440145	Déception. Pantalons certes pas chers mais qualité médiocre et malgré une taille identique confirmée par l' étiquette aucun ne taille pareil un seul est à la bonne taille les autres sont trop grands. De surcroît n' en n'ai reçu que trois sur 5 mais le vendeur a été correct, les deux autres m' ont été remboursés suite à ma réclamation. Cordialement 	0
440187	mauvaise qualité. la couleur n'est pas conforme, en la recevant j'avais l'impression qu’elle a été lavée 100 fois Le col n'est pas féminin du tout c'était juste pour le fun ! 	0
440215	Je recommande pas ce produit. Bof faut cuir le trous s agrandis,l attache ou on tien sa ceinture un fois fixe a tenus 1 journee,je recommande pas ce produit. 	0
440271	Bof. Pas terrible. La matière est pas top du tout. Sinon c’est exactement le même produit que sur la photo. Ap 	0
440272	petit prix petite qualité petite taille. Très court... Le prix n'est pas élevé mais la qualité est à la hauteur du prix. Je ne recommande pas ce type de veste sauf. Si on a vraiment pas le budget. Pour faire mieux. 	0
440303	Peut mieux faire. Le tissu est très transparent et la découpe au niveau du décolleté est à reprendre.le motif par contre correspond bien à l'image 	0
440353	A éviter. A première vu super bien au bout de trois lavage tout déformer on dirait limite une contrefaçon 	0
440446	Si vous chaussez du 45 ou 46 passez votre chemin. Si vous chaussez du 45 ou 46 passez votre chemin ces paires de chaussettes sont vraiment trop petites pour les personnes qui, comme moi, ont un fort coup de pied 	0
440483	Trop petit pourtant je lui est pris une taille déçu. Le bas a une qualité pas top et trop petit 	0
440594	Décevant. La chaîne n'est pas assez longue pour mon tour de cheville et le cœur n'est pas assez lourd pour se démarquer. Ne donne pas du tout l'aspect de la photo. Décevant 	0
440651	Jolie mais trop grand. Jolie mais grand malgré une taille en dessous prise suite aux commentaires 	0
440657	Pas très contente de cet achat. Bien reçus dans le délais impartis mais ça taille trop grand... je l’ai laissé au fond de mon placard ! 	0
440696	Pas adapté. Recu en avance mais ne convient pas du tout. Comme dit dans un autre commentaire ce produit n'est pas adapté aux rondes. Il ne tient pas en place et roule à peine enfilé. Je suis déçue. 	0
440717	Bof. Joli robe , le rose es plus foncé que prévue , la robe es joli par contre plusieurs défauts au niveau de la couture dommage ... 	0
440783	Pas arrivé. Je ne sais pas si j'aime ou je n'aime pas car le produit n'est toujours pas arrivé alors qu'il a été commandé le 27 janvier, soit il y a un mois exactement. C'est lamentable et ça je n'aime pas ! 	0
440825	Très moyen. contrairement au modèle de boucle que j'avais, celle-ci fonctionne très mal. 	0
440879	Trop juste. Le bas correspond bien à la taille commander mais le T-shirt est vraiment trop petit en taille ça doit être un S. 	0
440951	Chausettes de bonne qualité mais elastique vraiment trop sérré. je suis un peu déçu non pas de la qualité des chaussettes qui correspond à la description mais par contre l'élastique est vraiment trop juste, j'ai pas le pied bleu le soir en rentrant mais quand même une sacrée marque sur la cheville 	0
441049	Bof !. Robe un peu quelconque, beaucoup moins jolie que sur la photo. 	0
441074	À recommander. Adam sur les tailles c’est pas toujours les bonnes tailles 	0
441099	Très déçue. Lunettes trop grandes qui ne tiennent pas sur le nez, et impossible de le resserrer. Attenue tout de même la lumière des fares mais en ce qui concerne la pluie aucun effet. Je ne recommende pas. 	0
520000	Satisfaite. Le produit est arrivé rapidement. Les chaussettes sont de bonne qualité et très mignonnes. Je pense commander à nouveau chez ce vendeur. 	1
520069	Nickel. Livrée très rapidement ! Produit très bien Taille unique mais je fais du 42 et je le met sans problème ! Très agréable à porter 	1
